PostId,positivity_score,negativity_score
34581174,0.016949153,0.025423729
34581234,0.004175365,0.022964509
34579787,0.022222222,0
34579788,0.013774105,0.002754821
34580661,0.006896552,0
34580671,0.133333333,0.022222222
34580680,0.01025641,0.007692308
34580719,0.06185567,0
34580722,0,0
34580780,0.0041841,0.0041841
34580822,0.005494505,0.005494505
34580312,0.011111111,0.011111111
34580319,0,0
34580320,0.111111111,0
34580346,0.037037037,0
34580403,0.011363636,0.011363636
34577895,0,0
34577930,0.044025157,0
34577931,0.014925373,0
34581844,0.011574074,0
34581845,0.06,0
34581867,0.014851485,0
34581894,0.06,0
34581896,0,0
34580845,0,0
34580861,0.006802721,0.020408163
34580863,0.01754386,0
34580871,0,0.085714286
34580887,0.009541985,0.02480916
34580936,0.048780488,0
34580953,0.02006689,0
34580955,0,0
34580970,0.010416667,0
34580972,0.016666667,0
34580996,0.013888889,0.013888889
34580997,0.011235955,0
34581030,0,0
34581114,0.011673152,0.015564202
34579789,0,0
34579790,0.035714286,0
34579807,0.02247191,0
34579814,0.071428571,0
34579838,0,0.037037037
34581969,0,0
34582003,0.032894737,0.006578947
34582018,0,0
34581259,0.014778325,0
34581260,0.010638298,0.010638298
34580419,0.058139535,0
34580468,0.039215686,0.019607843
34580477,0,0
34580479,0.05,0
34580484,0,0
34580502,0.013215859,0
34577936,0.005555556,0
34577944,0.035714286,0.017857143
34577953,0,0
34580513,0.029411765,0
34580518,0.008438819,0.002109705
34580553,0.016574586,0.005524862
34580563,0.02173913,0
34581163,0,0
34581180,0,0.027777778
34581188,0,0.013157895
34581204,0.041666667,0
34581228,0.01754386,0
34581255,0.024096386,0.004016064
34581304,0.013245033,0.013245033
34579840,0.020833333,0
34579857,0.044444444,0
34579871,0.01863354,0.001552795
34579873,0.025188917,0.022670025
34579879,0.024,0
34579898,0,0
34579904,0,0.033898305
34579938,0.015873016,0.015873016
34579973,0,0.017241379
34579974,0,0
34579979,0.035714286,0
34582043,0,0
34582044,0.034115139,0.001066098
34582053,0.014492754,0
34582101,0.008333333,0
34582103,0.02173913,0.043478261
34582104,0.015151515,0
34582120,0.026845638,0.020134228
34582162,0.024,0.008
34581308,0,0
34581351,0.01,0.01
34581366,0.048780488,0
34581367,0.00621118,0.00621118
34581369,0.012145749,0.002024291
34581386,0.014084507,0.028169014
34581392,0,0
34581399,0,0
34581451,0,0
34581322,0,0
34581354,0.037735849,0.028301887
34581398,0.014492754,0
34577954,0.003257329,0
34577972,0.020604396,0.001373626
34577986,0.045751634,0.006535948
34577987,0.027777778,0
34577994,0.042735043,0
34578098,0.030927835,0
34580588,0.017094017,0
34580596,0.057692308,0.009615385
34580613,0.011494253,0
34582163,0,0.083333333
34582204,0,0
34582235,0.006060606,0.006060606
34580013,0.006535948,0.006535948
34580022,0,0
34580063,0.02,0
34580066,0,0.002232143
34580090,0.012048193,0
34580105,0.007874016,0
34580124,0.018181818,0.072727273
34580146,0.010752688,0.010752688
34578147,0.029411765,0.014705882
34578148,0,0.006896552
34578154,0.025641026,0
34578181,0.005747126,0.028735632
34581407,0,0.009090909
34581438,0.054794521,0
34581440,0,0.013888889
34581461,0.014705882,0.014705882
34581492,0.016949153,0.005649718
34581511,0.047619048,0
34581519,0.009009009,0
34581544,0.022727273,0.004545455
34581553,0.002020202,0.002020202
34581561,0,0
34580620,0,0
34580626,0.037974684,0
34580685,0,0
34580705,0,0.005780347
34582236,0.034188034,0
34582237,0,0
34582254,0.017660044,0.002207506
34582260,0,0.022222222
34582297,0.016129032,0.008064516
34582327,0.021978022,0
34582329,0,0
34582363,0.015267176,0.007633588
34580157,0.016,0
34580196,0.016393443,0.016393443
34580239,0.048780488,0.024390244
34580332,0.002985075,0.002985075
34580415,0.021276596,0.005319149
34580464,0.008665511,0.003466205
34580474,0.1,0
34580490,0.004807692,0.004807692
34580498,0.045454545,0.022727273
34581446,0.0625,0
34581471,0.015267176,0.015267176
34581499,0.015151515,0.015151515
34581504,0,0.015873016
34578205,0.016129032,0
34578222,0.043478261,0
34578223,0.005235602,0.005235602
34581602,0.076190476,0.00952381
34581633,0.026548673,0
34581635,0.044117647,0
34581644,0.046242775,0
34580710,0.019607843,0
34580720,0.017241379,0.068965517
34580744,0.051724138,0
34580746,0.030150754,0.005025126
34582370,0.025477707,0
34582378,0.016260163,0
34582379,0.013333333,0
34580506,0.007751938,0
34580514,0.071823204,0.011049724
34581506,0.009345794,0.009345794
34581507,0,0.021276596
34581521,0,0
34578239,0.047619048,0
34578245,0.028846154,0
34578247,0.018181818,0.036363636
34578264,0.030769231,0
34578271,0.005405405,0.007207207
34581669,0,0
34581712,0,0.020408163
34581769,0.020512821,0.01025641
34581777,0.003389831,0.020338983
34578281,0.06122449,0
34578296,0,0.02
34578329,0.018181818,0.009090909
34578354,0.017241379,0
34578399,0.025862069,0.025862069
34578430,0.038961039,0.012987013
34578446,0.015522876,0.000816993
34578462,0.016483516,0.005494505
34578490,0,0.035087719
34580755,0.0625,0
34580804,0.010471204,0.010471204
34580811,0.009825328,0.001091703
34580847,0.03030303,0.01010101
34580515,0.076923077,0
34580539,0.061538462,0
34580542,0.024911032,0
34582478,0.006329114,0.006329114
34582487,0.033613445,0.004201681
34581539,0.02173913,0.007246377
34581548,0.004573171,0.00304878
34581562,0.027027027,0.027027027
34581564,0.018867925,0.028301887
34581621,0.003401361,0
34581641,0.003717472,0
34581648,0,0
34581706,0.01025641,0
34581786,0,0
34581810,0,0.026315789
34581818,0,0
34581829,0.020942408,0
34581869,0.008982036,0.002994012
34581879,0.075,0
34578524,0.020408163,0
34578573,0,0
34578596,0.016,0
34578616,0,0
34578624,0.009708738,0
34581716,0,0
34581733,0.018461538,0
34581886,0,0
34581901,0.017094017,0.017094017
34581912,0,0
34581936,0.029411765,0
34580862,0.013793103,0
34580869,0.010025063,0.010025063
34578632,0.003546099,0
34578647,0.003891051,0.003891051
34578690,0,0
34578696,0,0
34582488,0.041666667,0.020833333
34582536,0.03030303,0
34582594,0.007575758,0
34582596,0.007575758,0
34582622,0.015625,0.015625
34582628,0.005141388,0.010282776
34582636,0.010840108,0
34582646,0.015625,0
34582655,0.013605442,0.017006803
34582663,0,0
34582670,0.035294118,0.029411765
34581738,0.026548673,0.053097345
34581773,0,0.011627907
34581790,0.008908686,0.002227171
34581864,0.043010753,0.010752688
34581899,0,0.002873563
34581923,0,0
34581924,0.038461538,0
34581939,0.004237288,0
34580549,0.032051282,0
34580556,0.010309278,0
34580607,0,0.009615385
34580634,0.020833333,0.006944444
34580699,0,0
34580716,0.03030303,0
34580741,0.002673797,0.005347594
34580879,0.019230769,0.019230769
34580905,0.017391304,0.008695652
34580930,0,0
34580938,0.05,0
34580994,0.024,0
34581006,0.005882353,0
34581011,0.038461538,0
34581020,0.018867925,0
34581021,0,0.00877193
34581952,0.026315789,0.026315789
34581961,0.022222222,0
34581976,0.054054054,0
34581996,0.033333333,0
34582020,0,0.036363636
34582028,0.010344828,0.017241379
34582068,0.051724138,0
34581942,0.016666667,0
34581963,0.016877637,0.008438819
34582014,0.029739777,0.007434944
34582671,0.016393443,0
34582673,0.008333333,0
34582678,0,0
34580757,0.022727273,0
34580774,0.007246377,0
34580776,0.035714286,0
34580781,0.023255814,0
34582110,0.026515152,0.003787879
34582127,0,0
34582152,0,0
34578723,0.086956522,0
34578738,0.006410256,0
34578771,0,0
34578773,0.02,0
34578774,0.037037037,0.018518519
34581045,0.037878788,0
34581062,0,0.011494253
34581069,0.038216561,0
34582066,0.00456621,0.00456621
34582139,0.010989011,0
34582728,0.015384615,0
34582729,0.036363636,0
34582747,0,0
34582755,0,0.012658228
34582763,0.019480519,0.012987013
34582765,0.037593985,0
34582804,0.018181818,0.012987013
34582815,0.043209877,0.00617284
34580782,0.05,0
34580806,0.00896861,0.004484305
34580809,0.003246753,0.006493506
34582187,0.075471698,0.018867925
34582188,0.02247191,0
34582227,0.027131783,0.003875969
34578775,0,0
34578780,0.013513514,0.013513514
34578839,0.019830028,0.005665722
34578864,0,0.021276596
34578882,0.006944444,0
34582150,0,0.010526316
34582158,0.084507042,0
34582167,0.004694836,0.014084507
34578956,0,0.011494253
34578965,0.021276596,0.021276596
34578975,0.037735849,0
34578989,0.056179775,0.011235955
34578997,0.033898305,0.016949153
34579039,0.026666667,0
34579048,0,0
34581087,0,0
34581094,0.022222222,0
34581095,0,0
34581106,0,0.021276596
34581122,0.016949153,0.005649718
34582821,0.019607843,0.039215686
34582823,0.012893983,0.005730659
34582829,0.017421603,0.013937282
34582830,0.023809524,0.007936508
34582847,0.03125,0
34582856,0.027173913,0.005434783
34582862,0.047272727,0.010909091
34580825,0.018867925,0
34580842,0.063492063,0
34580859,0.013605442,0
34582295,0.009803922,0
34582296,0.015463918,0
34582336,0.00877193,0.00877193
34579059,0.0625,0
34579073,0.005263158,0
34579097,0.017857143,0.005102041
34579100,0.016949153,0
34582904,0.010526316,0.007017544
34582920,0,0
34582954,0,0.012048193
34581128,0.059633028,0.004587156
34581137,0.010989011,0.021978022
34581147,0.0625,0
34581148,0.02970297,0
34582184,0,0.009803922
34582189,0.039215686,0.004901961
34582207,0.016393443,0
34580884,0.020833333,0
34581025,0.01010101,0.006734007
34582397,0.003571429,0.017857143
34582421,0.038461538,0
34582437,0.053639847,0.007662835
34579108,0.029411765,0
34579124,0.068965517,0
34579167,0.024390244,0
34579173,0,0
34579232,0.020512821,0.005128205
34579249,0.035714286,0
34579264,0,0.010309278
34579326,0.102564103,0.051282051
34579341,0.008130081,0
34582973,0.013297872,0
34582989,0,0
34583005,0.058823529,0
34583046,0.008928571,0
34583063,0,0
34581170,0,0
34581173,0,0.005076142
34581186,0,0
34582209,0.048543689,0
34582274,0,0
34582276,0.035714286,0
34582316,0.04,0.04
34581049,0.057971014,0.002415459
34581065,0.012345679,0
34579350,0.01,0.01
34579359,0.038461538,0.038461538
34579390,0,0.014084507
34579392,0,0
34582472,0,0
34582480,0.032608696,0.032608696
34582503,0,0.005464481
34582512,0,0.021978022
34583064,0.025641026,0
34583079,0.016877637,0.016877637
34581230,0.01183432,0.00591716
34581262,0.006535948,0.006535948
34582324,0.025641026,0
34582340,0.044827586,0.015517241
34582376,0.007751938,0
34582391,0.038461538,0.023076923
34582409,0.071428571,0
34582450,0.045454545,0
34582458,0,0
34582467,0,0.008583691
34582492,0.023809524,0.023809524
34581116,0.01183432,0
34581158,0.035460993,0
34581159,0.027777778,0
34579410,0.015306122,0
34579416,0,0.05
34579431,0.05,0
34582519,0.03125,0
34582522,0.037313433,0.014925373
34582555,0.015625,0
34582587,0.017621145,0
34581270,0.037735849,0
34581273,0,0.083333333
34581295,0.017857143,0.035714286
34581331,0.020618557,0.010309278
34581339,0.048780488,0.024390244
34581347,0.017241379,0.025862069
34581370,0.014423077,0.004807692
34581390,0,0
34581396,0.022222222,0
34583088,0.066666667,0.011111111
34583104,0,0
34583106,0,0
34582508,0.012216405,0.003490401
34582518,0,0.0625
34582535,0.01369863,0
34582548,0.003484321,0
34581168,0,0
34581185,0.034482759,0.034482759
34581194,0,0.012195122
34581200,0.018867925,0.037735849
34581257,0.014084507,0
34581277,0,0
34581352,0,0
34581361,0,0
34581368,0.019607843,0.019607843
34581402,0,0
34581408,0.049019608,0
34581447,0.009174312,0
34581479,0.018691589,0.018691589
34581505,0,0
34581522,0.010989011,0
34579432,0,0.010638298
34579443,0,0
34579449,0.02739726,0.02739726
34579467,0,0
34579508,0.010416667,0.020833333
34582604,0.024793388,0
34582611,0.042253521,0
34582612,0.014245014,0
34583115,0.014084507,0
34583154,0.009238891,0.001759789
34583156,0.047619048,0
34583157,0.006849315,0
34583172,0.036809816,0
34583179,0.014942529,0.002298851
34583182,0.00862069,0.00862069
34583189,0.030075188,0
34583197,0.022099448,0.011049724
34583214,0,0
34583274,0.016666667,0.005555556
34582549,0,0
34582558,0.014285714,0.014285714
34582576,0.005,0.005
34581409,0.023255814,0.023255814
34581419,0.027027027,0
34581427,0.01734104,0.005780347
34581484,0.022900763,0
34581529,0.050847458,0.008474576
34581563,0,0
34581565,0.034482759,0
34581566,0.015463918,0.005154639
34583315,0.021505376,0.010752688
34583321,0.04109589,0
34583330,0,0
34582613,0,0
34582619,0,0
34582637,0.018348624,0.013761468
34582656,0.056603774,0.018867925
34582662,0,0.012195122
34582705,0.033333333,0
34582739,0,0
34582788,0.022058824,0.007352941
34582846,0.111111111,0
34582857,0,0
34582898,0.004106776,0
34582931,0.010152284,0.005076142
34579509,0.018272425,0
34579518,0,0
34579523,0.03030303,0.015151515
34579533,0.025641026,0.051282051
34579542,0.00872093,0
34582582,0.004273504,0.008547009
34582618,0.036363636,0.003636364
34582633,0,0
34579543,0.073170732,0
34579552,0.022222222,0
34579560,0.006944444,0
34579568,0.05,0
34579574,0.016949153,0
34579584,0.029411765,0.029411765
34579602,0.009803922,0.004901961
34579640,0.015873016,0.015873016
34581486,0.035714286,0.023809524
34581518,0.018867925,0
34581526,0.008695652,0.086956522
34581571,0.021276596,0.021276596
34581596,0.005988024,0
34583349,0.023809524,0.004761905
34583364,0.023255814,0
34583372,0,0
34583375,0,0.052631579
34583390,0.052631579,0
34583438,0.025,0.025
34583440,0.02739726,0
34583458,0.025316456,0
34582939,0.014814815,0
34582956,0,0
34582965,0.020547945,0
34579658,0.060606061,0.03030303
34579693,0,0
34579694,0.027777778,0.013888889
34579700,0.046511628,0.046511628
34579725,0.023809524,0.023809524
34579750,0.007751938,0.00129199
34579760,0.007968127,0.003984064
34582634,0.024390244,0
34582669,0.049019608,0.019607843
34582692,0.058479532,0.005847953
34581657,0,0
34581690,0,0
34581691,0.025862069,0.043103448
34581698,0.016129032,0
34581542,0.006289308,0.006289308
34581570,0,0.015873016
34581643,0.011904762,0.023809524
34583475,0.007575758,0
34583488,0.025641026,0
34583491,0.022727273,0
34583506,0.006535948,0.013071895
34582971,0.025,0.025
34582972,0.040540541,0.027027027
34582997,0.013888889,0.013888889
34583089,0.011363636,0.022727273
34583090,0.005291005,0
34582724,0,0.041666667
34582726,0,0
34582741,0.009615385,0
34582750,0.009803922,0
34582758,0.071428571,0
34582809,0.076923077,0.019230769
34582826,0,0.007518797
34579761,0.009756098,0.009756098
34579769,0.02027027,0
34581699,0.037974684,0.025316456
34581708,0.015625,0.0078125
34581714,0,0.007692308
34581658,0.055555556,0.055555556
34581670,0.005154639,0
34581685,0.044117647,0
34581718,0,0
34583525,0.010135135,0.006756757
34583531,0.032258065,0.11827957
34583096,0.020444444,0.000888889
34583113,0.056603774,0
34583116,0,0
34583124,0.01504788,0
34583139,0.027777778,0.018518519
34583140,0.034482759,0
34583148,0,0
34579827,0,0
34579842,0.02247191,0.011235955
34579860,0.019354839,0
34582827,0.057971014,0
34582876,0,0.066666667
34582893,0.008196721,0
34582909,0.017094017,0
34581721,0.02173913,0
34581741,0.027027027,0
34581757,0.058139535,0.011627907
34581774,0.034722222,0
34583567,0.025,0
34583573,0.010781671,0
34583574,0.006410256,0.006410256
34583608,0.053254438,0.029585799
34583609,0.014285714,0.014285714
34583633,0,0.00877193
34583658,0.005882353,0.005882353
34581744,0.01369863,0
34581752,0.032967033,0.005494505
34581768,0,0.010869565
34583165,0.026717557,0.003816794
34583171,0.009661836,0
34579908,0,0
34579909,0.038461538,0.019230769
34579918,0.012820513,0.038461538
34579926,0.006060606,0
34579958,0.003508772,0
34579967,0.016438356,0.01369863
34583692,0.023809524,0.023809524
34583701,0,0
34583750,0.011363636,0
34583784,0.027027027,0.037837838
34582978,0.041666667,0
34582986,0.02020202,0.02020202
34583010,0.018518519,0.009259259
34583011,0.012987013,0.038961039
34583070,0.024242424,0.006060606
34583077,0.030927835,0
34583084,0,0
34581799,0.090909091,0
34581807,0,0
34581850,0.007142857,0.007142857
34581863,0.026490066,0.013245033
34579977,0.018987342,0.012658228
34580042,0.015873016,0.015873016
34580067,0,0
34580068,0.026315789,0.01754386
34583173,0.004926108,0.009852217
34583190,0.033980583,0.004854369
34583093,0,0
34583160,0.011904762,0.005952381
34583169,0.037037037,0
34581779,0.009478673,0
34581804,0.063492063,0.015873016
34581834,0.023529412,0
34583823,0.015151515,0
34583848,0.076923077,0
34583874,0,0
34583915,0,0.040540541
34581873,0.00990099,0
34581925,0.034883721,0
34581958,0.034482759,0.005747126
34583196,0.013071895,0
34583223,0.002762431,0.005524862
34583224,0.013888889,0.013888889
34580078,0.061946903,0
34580127,0.02970297,0.00990099
34580150,0.023809524,0
34580212,0.025862069,0.00862069
34583177,0,0
34583186,0,0
34583200,0,0
34583209,0,0
34581859,0.013888889,0.013888889
34581895,0.025,0.0125
34581909,0.016806723,0
34581920,0.026041667,0
34581921,0.08,0.02
34581928,0.01754386,0
34581945,0.008163265,0.024489796
34583917,0.039215686,0
34583949,0.016949153,0.016949153
34583982,0.015151515,0
34583998,0.025862069,0
34581964,0.041666667,0
34581975,0.066666667,0
34581991,0,0
34582000,0.008264463,0.016528926
34582015,0.002525253,0.002525253
34583239,0.03030303,0
34583255,0.071428571,0
34583264,0.036585366,0
34583291,0.072727273,0.018181818
34580227,0.029535865,0.004219409
34580228,0.002621232,0
34580244,0.020408163,0.006802721
34581971,0.03125,0
34581979,0.019138756,0.004784689
34581993,0.038461538,0
34582021,0.016,0.032
34583212,0.086956522,0
34583245,0.037037037,0
34583269,0,0
34583276,0.006920415,0
34583310,0,0
34583317,0.00617284,0
34584023,0.018292683,0.006097561
34584025,0.04109589,0
34584059,0.042016807,0
34582030,0.015267176,0.007633588
34582032,0.034782609,0.008695652
34582042,0.045454545,0
34582055,0.055555556,0
34583329,0.018315018,0.003663004
34583337,0.010638298,0
34583342,0.005952381,0.005952381
34583298,0.016129032,0.008064516
34583355,0.055045872,0.009174312
34583371,0.003891051,0.003891051
34580287,0.032258065,0
34580294,0.005,0
34580318,0.036363636,0.018181818
34580344,0.026315789,0.013157895
34582037,0,0.037037037
34582062,0.024390244,0
34582063,0.013888889,0
34582070,0,0
34582071,0,0.015625
34582087,0.006410256,0
34582088,0.044117647,0
34582094,0,0
34582143,0,0
34584073,0,0.004545455
34584075,0.055555556,0
34584098,0.031496063,0.007874016
34582056,0.008547009,0.008547009
34582058,0.016949153,0.016949153
34582064,0.072890026,0.002557545
34582067,0,0.014492754
34583352,0.008982036,0.002994012
34583385,0.043478261,0.043478261
34583383,0.036585366,0.024390244
34583463,0.022988506,0.022988506
34583482,0.02,0.006666667
34582169,0.045454545,0
34582228,0.003831418,0.001915709
34582246,0,0.00295858
34582247,0.015873016,0
34582277,0.008196721,0.008196721
34582278,0.006849315,0
